	SVM	glmBoost+SVM	Ridge	glmBoost+Ridge	Enet[alpha=0.1]	glmBoost+Enet[alpha=0.1]	Enet[alpha=0.2]	Enet[alpha=0.3]	glmBoost+Enet[alpha=0.3]	glmBoost+Enet[alpha=0.2]	glmBoost+Enet[alpha=0.4]	glmBoost	glmBoost+Enet[alpha=0.5]	glmBoost+Enet[alpha=0.6]	glmBoost+Enet[alpha=0.7]	glmBoost+Enet[alpha=0.8]	glmBoost+Enet[alpha=0.9]	glmBoost+Lasso	glmBoost+plsRglm	glmBoost+Stepglm[forward]	RF+SVM	Stepglm[forward]	plsRglm	RF+Ridge	RF+Enet[alpha=0.1]	RF+plsRglm	RF+Stepglm[forward]	RF+Enet[alpha=0.2]	RF+Enet[alpha=0.3]	RF+Enet[alpha=0.6]	RF+Enet[alpha=0.7]	RF+Enet[alpha=0.5]	RF+glmBoost	RF+Enet[alpha=0.9]	RF+Enet[alpha=0.4]	RF+Enet[alpha=0.8]	RF+Stepglm[both]	RF+Stepglm[backward]	Stepglm[both]+Ridge	Stepglm[backward]+Ridge	Stepglm[both]+plsRglm	Stepglm[backward]+plsRglm	Stepglm[both]+Enet[alpha=0.9]	Stepglm[backward]+Enet[alpha=0.9]	Stepglm[both]+Enet[alpha=0.1]	Stepglm[backward]+Enet[alpha=0.1]	Stepglm[both]+Enet[alpha=0.8]	Stepglm[backward]+Enet[alpha=0.8]	Stepglm[both]+Enet[alpha=0.2]	Stepglm[backward]+Enet[alpha=0.2]	Stepglm[both]+Lasso	Stepglm[backward]+Lasso	Stepglm[both]+Enet[alpha=0.6]	Stepglm[backward]+Enet[alpha=0.6]	Stepglm[both]+Enet[alpha=0.7]	Stepglm[backward]+Enet[alpha=0.7]	Stepglm[both]	Stepglm[backward]	glmBoost+Stepglm[both]	glmBoost+Stepglm[backward]	Stepglm[both]+Enet[alpha=0.4]	Stepglm[backward]+Enet[alpha=0.4]	Stepglm[both]+Enet[alpha=0.3]	Stepglm[backward]+Enet[alpha=0.3]	Stepglm[both]+glmBoost	Stepglm[backward]+glmBoost	Stepglm[both]+Enet[alpha=0.5]	Stepglm[backward]+Enet[alpha=0.5]	glmBoost+RF	RF	Stepglm[both]+SVM	Stepglm[backward]+SVM	Stepglm[both]+RF	LDA	glmBoost+LDA	RF+LDA	Stepglm[both]+LDA	Stepglm[backward]+LDA	Stepglm[backward]+RF	XGBoost	glmBoost+XGBoost	RF+XGBoost	Stepglm[both]+XGBoost	Stepglm[backward]+XGBoost	NaiveBayes	glmBoost+NaiveBayes	RF+NaiveBayes	Stepglm[both]+NaiveBayes	Stepglm[backward]+NaiveBayes	SVM+Enet[alpha=0.1]	SVM+Enet[alpha=0.2]	SVM+Enet[alpha=0.3]	SVM+LDA	SVM+plsRglm	SVM+glmBoost	SVM+Ridge	SVM+Stepglm[backward]	SVM+Stepglm[both]	SVM+Stepglm[forward]	SVM+SVM	SVM+NaiveBayes	SVM+XGBoost
GSM4453237	0.576139074164698	0.672365958783496	0.382310935071478	0.0337209384014713	0.465457304844603	0.0504015844057992	0.429844670825268	0.40267856840549	0.0444243529748304	0.047363874693823	0.0464957990215404	0.195013647762474	0.0428134360081894	0.0452040183484075	0.0443951808789652	0.0445178864469091	0.0405398350035985	0.0417206331605702	0.0618214842259112	0.00639911424038269	0.586142783591928	0.000337400020666302	0.0128807746181469	0.236072988564877	0.210828478496431	0.106183066591881	0.110864494292197	0.199026491173164	0.187376997190401	0.165049172709309	0.159237405361171	0.167135253734634	0.17541926313716	0.160602125724974	0.177467560177115	0.164814402208299	0.12218502325182	0.12218502325182	0.0655256823436155	0.0655256823436155	0.0914707439027627	0.0914707439027627	0.0688010340028522	0.0688010340028522	0.0778459038137747	0.0778459038137747	0.0687265815942599	0.0687265815942599	0.0779311335980659	0.0779311335980659	0.0695615103345958	0.0695615103345958	0.0713759810180224	0.0713759810180224	0.0695257249694455	0.0695257249694455	0.0167939593810266	0.0167939593810266	0.0167939593810266	0.0167939593810266	0.069812147988403	0.069812147988403	0.0733293498444588	0.0733293498444588	0.199573057817132	0.199573057817132	0.0695025707233042	0.0695025707233042	0.313763095238095	0.327889682539682	0.623061202953151	0.623061202953151	0.339710714285714	0.00130024740766898	0.00508944067407536	0.118466999661064	0.0219911691818967	0.0219911691818967	0.339710714285714	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.0198913424539887	0.117310887259375	0.16148947020967	0.139591828473488	0.139591828473488	0.465457304844603	0.429844670825268	0.40267856840549	0.00130024740766898	0.0128807746181469	0.195013647762474	0.382310935071478	0.0167939593810266	0.0167939593810266	0.000337400020666302	0.576139074164698	0.0198913424539887	0.25408872961998
GSM4453240	0.440131440875158	0.383862564860122	0.589742760891402	0.935024863907725	0.550169293065215	0.912293498637906	0.575920141243132	0.59542003895046	0.921104369064382	0.916734216863487	0.918793786486318	0.769713398698004	0.924190817419231	0.921454769176988	0.923010586419735	0.92334967785876	0.929195603448792	0.928119321111629	0.896796637620638	0.984679023318249	0.465744092472948	0.989301185768156	0.94884861012284	0.75029930068752	0.769268211842403	0.870237834836566	0.864816060071743	0.776996050236361	0.785197019956587	0.802763626376019	0.807945604867942	0.801298752765377	0.790211947347024	0.805773979815504	0.792356949049752	0.802035115180257	0.829866748251257	0.829866748251257	0.909850330282721	0.909850330282721	0.879190545609375	0.879190545609375	0.908355131028894	0.908355131028894	0.895839143537625	0.895839143537625	0.908105914408397	0.908105914408397	0.895935522121826	0.895935522121826	0.907808466881961	0.907808466881961	0.904419187949841	0.904419187949841	0.906866082569193	0.906866082569193	0.975317284705957	0.975317284705957	0.975317284705957	0.975317284705957	0.905723048868557	0.905723048868557	0.901398071297238	0.901398071297238	0.770178228756073	0.770178228756073	0.906336040220771	0.906336040220771	0.710134920634921	0.698021428571429	0.440273465378196	0.440273465378196	0.718106349206351	0.983522977467351	0.984499078362924	0.856840275636138	0.963255834957024	0.963255834957024	0.718106349206351	0.745911300182343	0.745911300182343	0.745911300182343	0.745911300182343	0.745911300182343	0.950689377935765	0.898506544483791	0.91181076114737	0.881487160240767	0.881487160240767	0.550169293065215	0.575920141243132	0.59542003895046	0.983522977467351	0.94884861012284	0.769713398698004	0.589742760891402	0.975317284705957	0.975317284705957	0.989301185768156	0.440131440875158	0.950689377935765	0.745911300182343
GSM4453243	0.534913436929795	0.549404685453253	0.457784014439677	0.154014687830639	0.538999977780024	0.217096487201559	0.557356422981733	0.571722113980383	0.186776624643396	0.202023112094676	0.190452390949887	0.568803209718189	0.172015166268492	0.176754131116506	0.169246657671484	0.165101553242349	0.14573772594753	0.145493198567397	0.653352863412494	0.0162894976905127	0.530015588015042	0.00226128538359558	0.403906753277533	0.547915049632033	0.584176561806506	0.586618648521731	0.574048566825721	0.614442187667082	0.640251797183732	0.673748985919897	0.677729629851419	0.670594631290489	0.675824204115039	0.681113823893241	0.661792306410152	0.678140406169097	0.746950874140223	0.746950874140223	0.169869783662878	0.169869783662878	0.65146869754726	0.65146869754726	0.1557931656001	0.1557931656001	0.205398946103021	0.205398946103021	0.158758072805225	0.158758072805225	0.203450860308742	0.203450860308742	0.154799058363141	0.154799058363141	0.172879425123858	0.172879425123858	0.164227473881774	0.164227473881774	0.0200402625004493	0.0200402625004493	0.0200402625004493	0.0200402625004493	0.173524031841255	0.173524031841255	0.187072680478634	0.187072680478634	0.563751357124739	0.563751357124739	0.169889019089542	0.169889019089542	0.50908492063492	0.44846746031746	0.540446945685033	0.540446945685033	0.473942063492063	0.0245438784390492	0.0409226210413382	0.641031617261397	0.0687746303906262	0.0687746303906262	0.473942063492063	0.745911300182343	0.5	0.745911300182343	0.5	0.5	0.0010536271590474	0.652284371882835	0.0371417723676177	0.66918890737843	0.66918890737843	0.538999977780024	0.557356422981733	0.571722113980383	0.0245438784390492	0.403906753277533	0.568803209718189	0.457784014439677	0.0200402625004493	0.0200402625004493	0.00226128538359558	0.534913436929795	0.0010536271590474	0.745911300182343
GSM4453244	0.527136173878831	0.556593212724408	0.516636088470403	0.357543311829821	0.507469530284872	0.381450411183556	0.501444561208795	0.496242127110129	0.367842701948436	0.374610249793664	0.368097961567104	0.446466260588668	0.360429673592746	0.361278565089876	0.357711314885939	0.355445505222765	0.347467840835913	0.346758320026421	0.448103773505503	0.251613639952193	0.51944327007181	0.587646813988483	0.58762408937382	0.455328880516123	0.446265885648096	0.458834517616792	0.362621638477958	0.441897292185212	0.436505291530666	0.422803879780144	0.418304614238973	0.4242045630146	0.432860788036559	0.419742848515792	0.431247361399803	0.42303612119321	0.325645056701373	0.325645056701373	0.329997158269041	0.329997158269041	0.42141114294679	0.42141114294679	0.325257460440186	0.325257460440186	0.344889192036349	0.344889192036349	0.326202355035525	0.326202355035525	0.343911028898586	0.343911028898586	0.32515136126809	0.32515136126809	0.331661964535646	0.331661964535646	0.328271452837432	0.328271452837432	0.225550034251747	0.225550034251747	0.225550034251747	0.225550034251747	0.33172925006984	0.33172925006984	0.3372247255388	0.3372247255388	0.447434461145756	0.447434461145756	0.330303840132992	0.330303840132992	0.649703968253968	0.560863888888889	0.549118203048552	0.549118203048552	0.633059920634921	0.485199352415716	0.277157594900267	0.376801292709334	0.24550246099696	0.24550246099696	0.63305992063492	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.807934454089929	0.647852260027229	0.653437086074199	0.644334947672768	0.644334947672768	0.507469530284872	0.501444561208795	0.496242127110129	0.485199352415716	0.58762408937382	0.446466260588668	0.516636088470403	0.225550034251747	0.225550034251747	0.587646813988483	0.527136173878831	0.807934454089929	0.52937787771225
GSM4453249	0.516582611544319	0.518395475727406	0.52424893227979	0.51937813536799	0.488967111531475	0.500958486237871	0.468841736554817	0.452482141647486	0.515183070669862	0.507537781802334	0.51689036377715	0.43603079109913	0.527113359774252	0.52858946100068	0.53525299694042	0.541027059573606	0.554700965768925	0.559142904083273	0.481112686964875	0.739416024569505	0.535739533117309	0.667655501777966	0.360521236860673	0.414549945417098	0.380624566627653	0.400432648366187	0.290428335315052	0.356692762444375	0.334556887191612	0.299607500643743	0.292606977538215	0.302603192078948	0.309951100667305	0.29292302750376	0.315455853080092	0.298055935456516	0.182333025618114	0.182333025618114	0.482914044687814	0.482914044687814	0.428607416284456	0.428607416284456	0.534564671981011	0.534564671981011	0.473916453438303	0.473916453438303	0.527328487906771	0.527328487906771	0.479161339237085	0.479161339237085	0.540832845018067	0.540832845018067	0.510245553075224	0.510245553075224	0.519363184010368	0.519363184010368	0.714594965400787	0.714594965400787	0.714594965400787	0.714594965400787	0.500016243298508	0.500016243298508	0.489604922814242	0.489604922814242	0.436593931981921	0.436593931981921	0.506502736583098	0.506502736583098	0.542745634920635	0.527548412698413	0.522336462931305	0.522336462931305	0.515865476190476	0.350388375893915	0.470036219517255	0.269904525468461	0.379128490828819	0.379128490828819	0.515865476190476	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.352269541420941	0.272455032361304	0.346547690716946	0.242052112901813	0.242052112901813	0.488967111531475	0.468841736554817	0.452482141647486	0.350388375893915	0.360521236860673	0.43603079109913	0.52424893227979	0.714594965400787	0.714594965400787	0.667655501777966	0.516582611544319	0.352269541420941	0.52937787771225
GSM4453250	0.533843320695737	0.572644422276334	0.481095023258377	0.296128883471623	0.5196029822776	0.334789182906978	0.524163316855285	0.527993591925893	0.307691399391566	0.321274312092763	0.305910387777094	0.433896662741249	0.290518547264645	0.2896306148376	0.281143640280667	0.274709227969167	0.258511688058377	0.254668517027291	0.415115640676935	0.110493973416482	0.521460870878261	0.032569575169839	0.421969543231819	0.434505567822591	0.43509408286077	0.417433687053575	0.314149697565972	0.440675204934888	0.443527133015093	0.438405186914188	0.433684454635643	0.438913771469973	0.458035396713793	0.437534541313383	0.445158674917777	0.440967213497352	0.337768146623456	0.337768146623456	0.248363957518658	0.248363957518658	0.396833824399506	0.396833824399506	0.218178164454268	0.218178164454268	0.271927170443139	0.271927170443139	0.222477645418934	0.222477645418934	0.267724416779989	0.267724416779989	0.215279686292622	0.215279686292622	0.236740916059281	0.236740916059281	0.22849592425621	0.22849592425621	0.0796711380043972	0.0796711380043972	0.0796711380043972	0.0796711380043972	0.241849433814296	0.241849433814296	0.253758066824689	0.253758066824689	0.432086388541876	0.432086388541876	0.23697172047565	0.23697172047565	0.463273015873016	0.436162698412698	0.567217958573195	0.567217958573195	0.425264682539682	0.0690809051184403	0.226855768870938	0.366911576864989	0.173153447940237	0.173153447940237	0.425264682539682	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.241789960676233	0.357983261745599	0.345987122273173	0.363891164234168	0.363891164234168	0.5196029822776	0.524163316855285	0.527993591925893	0.0690809051184403	0.421969543231819	0.433896662741249	0.481095023258377	0.0796711380043972	0.0796711380043972	0.032569575169839	0.533843320695737	0.241789960676233	0.52937787771225
GSM4453251	0.466486141282522	0.506376439171484	0.513912746803573	0.569314758348471	0.520362893492353	0.563397332343832	0.524685832117368	0.528033384271279	0.571046403435247	0.567453281546426	0.572563560439072	0.561626967702786	0.57576160635812	0.576997112160091	0.579039667941989	0.580688044596324	0.583039849317482	0.584292637348395	0.471633346725718	0.577221918038169	0.503482513663301	0.36408607167473	0.577128166371976	0.518580063231783	0.529195609464659	0.542098240462317	0.52524612173595	0.538623098952313	0.546871423794594	0.558861895118473	0.560482248954061	0.557163218990404	0.560589910696612	0.562942522360111	0.553988829522331	0.561684900954742	0.612156738514018	0.612156738514018	0.636716098081532	0.636716098081532	0.533165557354874	0.533165557354874	0.634462212265926	0.634462212265926	0.627679674670232	0.627679674670232	0.634664491029637	0.634664491029637	0.627900552820516	0.627900552820516	0.63379016451724	0.63379016451724	0.632939020810138	0.632939020810138	0.634183901156757	0.634183901156757	0.681510698559772	0.681510698559772	0.681510698559772	0.681510698559772	0.633945840221056	0.633945840221056	0.631375025475423	0.631375025475423	0.563579920158995	0.563579920158995	0.634227528743909	0.634227528743909	0.569309920634921	0.492743650793651	0.463200396436126	0.463200396436126	0.646790476190477	0.629351604835798	0.684821456894682	0.547739839152733	0.766001403443435	0.766001403443435	0.646790476190476	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.701952220557522	0.508507776683815	0.716927705678823	0.565934148359709	0.565934148359709	0.520362893492353	0.524685832117368	0.528033384271279	0.629351604835798	0.577128166371976	0.561626967702786	0.513912746803573	0.681510698559772	0.681510698559772	0.36408607167473	0.466486141282522	0.701952220557522	0.25408872961998
GSM4453255	0.517626426087249	0.550954582495886	0.47512242333084	0.164419073914533	0.507019178087333	0.203164759480868	0.501629368097196	0.497395103365421	0.188665318607433	0.195939267004622	0.192539227016734	0.394368071977069	0.183534664068377	0.188154687029463	0.185572458085433	0.185093030893336	0.175389338312223	0.177319120395485	0.331894622362707	0.0690885110465165	0.534716606752001	0.0125526221897721	0.195229881104385	0.354019595174427	0.333510074445353	0.343590329273925	0.166888774999177	0.324830926150238	0.314022622491843	0.287505482855927	0.278507753115391	0.28916965933575	0.318906282871729	0.284229516388234	0.303636692954587	0.290812554949944	0.149477882948497	0.149477882948497	0.203920867704354	0.203920867704354	0.388281233563062	0.388281233563062	0.205669411631235	0.205669411631235	0.224888669235385	0.224888669235385	0.205936260269984	0.205936260269984	0.22450478853323	0.22450478853323	0.206514205506579	0.206514205506579	0.211409872831716	0.211409872831716	0.207772862157949	0.207772862157949	0.100271228914144	0.100271228914144	0.100271228914144	0.100271228914144	0.209683514743826	0.209683514743826	0.216197995315314	0.216197995315314	0.402234779171517	0.402234779171517	0.208664525861702	0.208664525861702	0.358211507936508	0.364063095238095	0.528033918287642	0.528033918287642	0.375293650793651	0.0225738061922472	0.0538484917762535	0.197785765603929	0.0876316980576641	0.0876316980576641	0.375293650793651	0.25408872961998	0.25408872961998	0.325793474912643	0.325793474912643	0.325793474912643	0.773484084366069	0.594030334460499	0.67037741593809	0.648785119406824	0.648785119406824	0.507019178087333	0.501629368097196	0.497395103365421	0.0225738061922472	0.195229881104385	0.394368071977069	0.47512242333084	0.100271228914144	0.100271228914144	0.0125526221897721	0.517626426087249	0.773484084366069	0.25408872961998
GSM4453260	0.509666463918241	0.549182866989051	0.497036049407813	0.270466921372855	0.512534615238154	0.312229940668687	0.512375588845207	0.512954856796931	0.289255218482429	0.301011208328077	0.289910726350063	0.457323259550471	0.27540558270775	0.276936288699118	0.26983233339789	0.264896800284925	0.248247309993408	0.24614690654729	0.373602885880141	0.070299357355159	0.520282999003256	0.113162380702133	0.383795006718097	0.564305457939142	0.573200497773483	0.539354172807414	0.703386133559348	0.577097192406238	0.583171224859028	0.603594576287396	0.610984089082283	0.600511210162349	0.586016500830095	0.610641462738933	0.589662220911444	0.605138282156954	0.802821408817946	0.802821408817946	0.256564384229149	0.256564384229149	0.334722241442663	0.334722241442663	0.237096520817181	0.237096520817181	0.28117832597634	0.28117832597634	0.240679702948072	0.240679702948072	0.279072478045256	0.279072478045256	0.235140819649053	0.235140819649053	0.253651770330065	0.253651770330065	0.246011974421801	0.246011974421801	0.0653264566575088	0.0653264566575088	0.0653264566575088	0.0653264566575088	0.255985710926354	0.255985710926354	0.266893389372048	0.266893389372048	0.439874133557886	0.439874133557886	0.2523378514761	0.2523378514761	0.441995634920635	0.465976984126984	0.566647296216224	0.566647296216224	0.401685317460317	0.619823333428711	0.252397073645994	0.683445862138526	0.27392627522097	0.27392627522097	0.401685317460317	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.220810308630465	0.232124009773612	0.318188635316332	0.21705940521398	0.21705940521398	0.512534615238154	0.512375588845207	0.512954856796931	0.619823333428711	0.383795006718097	0.457323259550471	0.497036049407813	0.0653264566575088	0.0653264566575088	0.113162380702133	0.509666463918241	0.220810308630465	0.52937787771225
GSM4453261	0.455835714079494	0.449718891456785	0.577388292465109	0.786876024064341	0.520189125518651	0.755666551102321	0.525272660525624	0.529648685275042	0.77009409891487	0.762853936557749	0.768324632053677	0.635459035764272	0.776948782458993	0.774584577247196	0.778041480580268	0.779860147620156	0.789123228917683	0.789018234240633	0.710999954878375	0.890162075513531	0.519141055907404	0.992101207558554	0.782372478837955	0.688107418906971	0.702557714521862	0.707911756289253	0.872301918445829	0.705767208644513	0.712308142585078	0.736032231588398	0.745461670254249	0.733884708933624	0.703911887292549	0.740464983217906	0.719336347250389	0.733535353446005	0.887628075101119	0.887628075101119	0.763427628179188	0.763427628179188	0.664847757468557	0.664847757468557	0.775755757841389	0.775755757841389	0.746941493288501	0.746941493288501	0.773933301911153	0.773933301911153	0.749009828962427	0.749009828962427	0.776677801051637	0.776677801051637	0.766324477114292	0.766324477114292	0.770870185261259	0.770870185261259	0.871998184031457	0.871998184031457	0.871998184031457	0.871998184031457	0.764626618350859	0.764626618350859	0.757600316181486	0.757600316181486	0.624051700063579	0.624051700063579	0.767027666218147	0.767027666218147	0.612120634920635	0.629070634920636	0.483185575151721	0.483185575151721	0.622392857142858	0.99295712320738	0.902665051782432	0.843910434265855	0.873303145739566	0.873303145739566	0.622392857142858	0.52937787771225	0.52937787771225	0.622459352016449	0.622459352016449	0.622459352016449	0.971061498707315	0.899049422015497	0.801284081732103	0.880003169051893	0.880003169051893	0.520189125518651	0.525272660525624	0.529648685275042	0.99295712320738	0.782372478837955	0.635459035764272	0.577388292465109	0.871998184031457	0.871998184031457	0.992101207558554	0.455835714079494	0.971061498707315	0.52937787771225
GSM4453264	0.441476597718513	0.356762322212506	0.580982112647119	0.962929554013245	0.528943571107442	0.939248186658908	0.538359590376671	0.544932884969679	0.953899158360237	0.946928632274495	0.953687553991822	0.778015541901586	0.960952226043569	0.960329242295636	0.96355750497859	0.965630507897301	0.971802854406455	0.972515199697342	0.86497806618043	0.998562434795133	0.465389705535733	0.999547830776611	0.904942475137983	0.710380456808357	0.728412853810634	0.785326561366924	0.851562900258837	0.735134727218094	0.743071487541746	0.761130194661311	0.767290888574575	0.760641125147535	0.735373401553673	0.761689954041136	0.750367370972595	0.757241313534322	0.808627070521571	0.808627070521571	0.973612338876646	0.973612338876646	0.893437179468922	0.893437179468922	0.979374292140393	0.979374292140393	0.963659548266762	0.963659548266762	0.97847721444987	0.97847721444987	0.964783951729613	0.964783951729613	0.979819188817604	0.979819188817604	0.97465226071748	0.97465226071748	0.976986779685445	0.976986779685445	0.999152098890485	0.999152098890485	0.999152098890485	0.999152098890485	0.973885967802825	0.973885967802825	0.969964677313252	0.969964677313252	0.787957752631616	0.787957752631616	0.975090453325083	0.975090453325083	0.736870238095239	0.651130952380953	0.427468072935932	0.427468072935932	0.78797023809524	0.993425669215567	0.992349061702367	0.831228478626814	0.993450166346491	0.993450166346491	0.787970238095241	0.5	0.745911300182343	0.745911300182343	0.745911300182343	0.745911300182343	0.84861290427395	0.753921303275569	0.815552335077574	0.79369738788147	0.79369738788147	0.528943571107442	0.538359590376671	0.544932884969679	0.993425669215567	0.904942475137983	0.778015541901586	0.580982112647119	0.999152098890485	0.999152098890485	0.999547830776611	0.441476597718513	0.84861290427395	0.5
GSM4453265	0.443312921593616	0.402497545877353	0.583239797826408	0.818457258097214	0.530070085104227	0.788509844355694	0.541581605688225	0.550496092489845	0.79955931140023	0.794070060587876	0.796498337346905	0.647186153795663	0.803176936281514	0.799478922584769	0.801218475369891	0.801344486407545	0.808473113297875	0.806703170165348	0.696845807424266	0.899779835052205	0.473729364797103	0.988808499362719	0.894206359863746	0.629602223477329	0.640756477306605	0.718700158617691	0.7183436750964	0.645530243394405	0.650978350455781	0.665068528559077	0.669492495032595	0.663048956160564	0.65746323888782	0.669617720692364	0.656010349693151	0.66636931946842	0.734927153381941	0.734927153381941	0.781778953161653	0.781778953161653	0.666602397724678	0.666602397724678	0.778378852383589	0.778378852383589	0.765479774165949	0.765479774165949	0.778429905310174	0.778429905310174	0.765598579178414	0.765598579178414	0.777427249451154	0.777427249451154	0.77472572826635	0.77472572826635	0.777274499026305	0.777274499026305	0.872678862477463	0.872678862477463	0.872678862477463	0.872678862477463	0.776530952179785	0.776530952179785	0.771746820450286	0.771746820450286	0.641257750823989	0.641257750823989	0.777085818388377	0.777085818388377	0.646266666666667	0.613518650793651	0.451053849979384	0.451053849979384	0.663799206349207	0.985050784252855	0.940314685637891	0.710609801817678	0.89929985477997	0.89929985477997	0.663799206349207	0.5	0.5	0.745911300182343	0.5	0.5	0.853335226296964	0.589241325553297	0.793319930831145	0.569446326411036	0.569446326411036	0.530070085104227	0.541581605688225	0.550496092489845	0.985050784252855	0.894206359863746	0.647186153795663	0.583239797826408	0.872678862477463	0.872678862477463	0.988808499362719	0.443312921593616	0.853335226296964	0.5
GSM4453272	0.488849501193174	0.477445817570165	0.602365796872802	0.819680222304424	0.52845992708346	0.7872655133938	0.537413025412145	0.543433917404536	0.798200170613396	0.792433706741653	0.794755264351922	0.63892120703939	0.802882072211083	0.798872265229361	0.801532002516583	0.802509630878745	0.812741397926623	0.811617970942298	0.811123082110039	0.946419336127297	0.513233704042537	0.997124125742785	0.932806553182321	0.709026625957948	0.703731791670501	0.827620699041185	0.784175897326946	0.691130197069203	0.680764650333207	0.670001675416651	0.670872686577096	0.672257927434719	0.654771956672393	0.664094776830197	0.671558377059524	0.663690824060199	0.52319223734515	0.52319223734515	0.790037914856892	0.790037914856892	0.803572422783768	0.803572422783768	0.789858844019124	0.789858844019124	0.772383468702444	0.772383468702444	0.788911760511798	0.788911760511798	0.772061144245946	0.772061144245946	0.789647304560945	0.789647304560945	0.782915866798521	0.782915866798521	0.786700683969074	0.786700683969074	0.925936513308875	0.925936513308875	0.925936513308875	0.925936513308875	0.784440101998607	0.784440101998607	0.778594965055251	0.778594965055251	0.654202789543447	0.654202789543447	0.785400172487648	0.785400172487648	0.692066666666668	0.676986111111112	0.491832308949324	0.491832308949324	0.695727380952383	0.962468864196164	0.859710825549892	0.744333041396443	0.786959223629738	0.786959223629738	0.695727380952382	0.745911300182343	0.745911300182343	0.5	0.745911300182343	0.745911300182343	0.927048326312946	0.791324968321654	0.650251888507613	0.793987776535348	0.793987776535348	0.52845992708346	0.537413025412145	0.543433917404536	0.962468864196164	0.932806553182321	0.63892120703939	0.602365796872802	0.925936513308875	0.925936513308875	0.997124125742785	0.488849501193174	0.927048326312946	0.745911300182343
GSM4453273	0.572525170179796	0.513756074131677	0.512233496601967	0.618714518285217	0.491242807071797	0.583642115367296	0.474110539352823	0.460734326521049	0.597013360206136	0.58990969737757	0.594052235138365	0.425411914185092	0.60380031453875	0.600241034377284	0.604068059624124	0.606005866179143	0.618169910371448	0.617852751312798	0.377483181036461	0.786702779869058	0.520067418595688	0.985976879397543	0.508336346111905	0.449828154081864	0.440275589579651	0.337658433176027	0.458540010604733	0.433360213755298	0.427710868362496	0.419534501746984	0.41886792308042	0.421496342516148	0.407187176838047	0.41480168387325	0.423226866374622	0.415341775046379	0.431161944471883	0.431161944471883	0.571722698570539	0.571722698570539	0.335062998478795	0.335062998478795	0.585631765251305	0.585631765251305	0.554773757336324	0.554773757336324	0.583168987190195	0.583168987190195	0.55621251817525	0.55621251817525	0.587006317719319	0.587006317719319	0.573926078875361	0.573926078875361	0.579346417857432	0.579346417857432	0.735853665775092	0.735853665775092	0.735853665775092	0.735853665775092	0.572252205756598	0.572252205756598	0.564669450217114	0.564669450217114	0.420983641199909	0.420983641199909	0.574853650583471	0.574853650583471	0.577386904761905	0.532565079365079	0.534097876570641	0.534097876570641	0.561801587301587	0.950135250595775	0.753361721668862	0.442289552078209	0.661588867584438	0.661588867584438	0.561801587301587	0.52937787771225	0.52937787771225	0.622459352016449	0.622459352016449	0.622459352016449	0.852963811610387	0.673186177770292	0.570133529161077	0.649039035236118	0.649039035236118	0.491242807071797	0.474110539352823	0.460734326521049	0.950135250595775	0.508336346111905	0.425411914185092	0.512233496601967	0.735853665775092	0.735853665775092	0.985976879397543	0.572525170179796	0.852963811610387	0.52937787771225
GSM4453275	0.439675617308094	0.358287948375131	0.565753714613537	0.891767868322398	0.521100142597083	0.855174555041303	0.525570418059152	0.528762088471261	0.875118703324138	0.865269964146815	0.874030421928806	0.673441032759475	0.885287407291058	0.883527064858086	0.888509460638891	0.891613710039977	0.90291352726247	0.903766769163644	0.750917647894354	0.98325214164142	0.476847381154491	0.995838948892673	0.808712095493626	0.624848338924907	0.631747556582171	0.68389473660395	0.724017259324706	0.632359007116327	0.634381840216592	0.643445437737739	0.647545077730845	0.64282864063736	0.628028720458427	0.644558722308214	0.636574141016976	0.641605568057812	0.690186676341215	0.690186676341215	0.890912084158334	0.890912084158334	0.748363406444669	0.748363406444669	0.90457752434387	0.90457752434387	0.870558744609091	0.870558744609091	0.902358654178113	0.902358654178113	0.872741124603522	0.872741124603522	0.905694886699282	0.905694886699282	0.893346343322125	0.893346343322125	0.898760428825275	0.898760428825275	0.983891815010968	0.983891815010968	0.983891815010968	0.983891815010968	0.891598166832143	0.891598166832143	0.883137387378588	0.883137387378588	0.674609064414238	0.674609064414238	0.894331154780316	0.894331154780316	0.614243650793651	0.667936507936509	0.416224391049439	0.416224391049439	0.618255158730159	0.990412537849947	0.96664147960413	0.702939272417459	0.954883785763655	0.954883785763655	0.618255158730159	0.52937787771225	0.52937787771225	0.325793474912643	0.325793474912643	0.325793474912643	0.901001931776167	0.794760029491484	0.784719066557893	0.804532155988693	0.804532155988693	0.521100142597083	0.525570418059152	0.528762088471261	0.990412537849947	0.808712095493626	0.673441032759475	0.565753714613537	0.983891815010968	0.983891815010968	0.995838948892673	0.439675617308094	0.901001931776167	0.52937787771225
